order_id,customer_id,order_date,payment_method,order_status,shipping_address
288,762,2022-02-05 17:41:54,credit card,Delivered,"5585 Maple Ln, Dresden, Germany"
289,1138,2023-06-20 10:48:19,PayPal,Delivered,"3792 Queen Dr, Birmingham, United Kingdom"
290,1086,2022-07-06 18:05:19,credit card,Delivered,"5082 Birch Ave, Houston, United States"
291,925,2024-10-08 03:51:12,credit card,Delivered,"9353 Lake Ave, Paris, France"
292,862,2023-11-29 19:48:29,credit card,Delivered,"834 River Ave, Birmingham, United Kingdom"
293,639,2024-05-29 05:34:56,PayPal,Delivered,"5336 Oak Way, Liverpool, United Kingdom"
294,701,2023-06-06 16:26:56,credit card,Delivered,"5488 Garden Dr, Rotterdam, Netherlands"
295,474,2024-06-30 07:34:48,Apple Pay,Delivered,"6261 Park Ave, Frankfurt, Germany"
296,1049,2023-05-16 13:55:06,credit card,Delivered,"9395 Station Way, Hamburg, Germany"
297,275,2022-06-11 16:20:23,credit card,Delivered,"2176 Maple Dr, Marseille, France"
298,638,2024-04-21 12:55:32,credit card,Delivered,"9574 High Ave, Nice, France"
299,931,2024-12-01 06:02:16,credit card,Cancelled,"4174 King Way, Liverpool, United Kingdom"
300,1059,2024-01-18 23:39:02,Bank Transfer,Delivered,"2789 Main Rd, Gdansk, Poland"
301,1155,2024-12-14 16:01:57,Apple Pay,Delivered,"7461 King Rd, Paris, France"
302,898,2023-10-01 04:14:07,PayPal,Delivered,"8534 Station Ln, Seattle, United States"
303,488,2024-11-30 02:38:24,credit card,Cancelled,"9554 Garden Pl, Madrid, Spain"
304,1114,2024-05-26 02:31:29,credit card,Delivered,"6722 Main Dr, Madrid, Spain"
305,739,2022-08-16 09:15:37,credit card,Delivered,"4192 Hill Way, Gdansk, Poland"
306,1090,2022-10-16 19:44:15,Apple Pay,Delivered,"7313 Lake Ave, Malaga, Spain"
307,891,2024-01-25 07:31:26,credit card,Delivered,"8188 Hill Pl, Gdansk, Poland"
308,452,2024-10-02 15:55:05,PayPal,Delivered,"4617 Lake Pl, Valencia, Spain"
309,325,2022-05-05 01:15:26,credit card,Delivered,"996 Queen Way, Nantes, France"
310,376,2024-11-02 03:36:11,credit card,Delivered,"357 Maple Pl, Seattle, United States"
311,236,2023-03-14 07:12:28,credit card,Cancelled,"8378 Sunset Rd, Seattle, United States"
312,609,2022-10-26 23:43:19,credit card,Delivered,"1694 High Blvd, Lodz, Poland"
313,810,2023-09-16 23:02:06,Bank Transfer,Delivered,"2591 Park Ln, Krakow, Poland"
314,809,2022-12-25 06:31:18,credit card,Cancelled,"9535 Sunset Ln, Dresden, Germany"
315,326,2022-06-01 12:17:22,PayPal,Delivered,"7922 Hill St, Bilbao, Spain"
316,682,2023-10-14 03:23:51,credit card,Delivered,"1692 Station Blvd, Liverpool, United Kingdom"
317,367,2024-06-25 22:16:41,Apple Pay,Delivered,"9275 Pine Blvd, Hamburg, Germany"
318,791,2024-12-16 20:40:54,credit card,Delivered,"2058 King Pl, Bilbao, Spain"
319,493,2024-11-24 16:59:28,Apple Pay,Delivered,"2905 Garden Blvd, Cologne, Germany"
320,1044,2023-10-29 14:05:59,Bank Transfer,Delivered,"4452 High Pl, Madrid, Spain"
321,837,2024-08-24 16:17:26,Apple Pay,Delivered,"6938 Main St, Manchester, United Kingdom"
322,542,2022-07-29 08:40:45,credit card,Delivered,"2381 Pine Ln, Glasgow, United Kingdom"
323,509,2023-08-16 23:09:50,PayPal,Delivered,"8209 Lake Dr, Berlin, Germany"
324,861,2022-05-15 06:17:24,credit card,Delivered,"8516 Lake Ln, Milan, Italy"
325,727,2022-07-03 12:26:17,credit card,Delivered,"2071 Park Pl, Lodz, Poland"
326,739,2023-07-25 10:25:03,credit card,Delivered,"931 Garden Way, Warsaw, Poland"
327,618,2024-01-12 07:35:26,credit card,Delivered,"1445 King Way, Chicago, United States"
328,643,2023-09-09 15:16:47,Apple Pay,Delivered,"8595 Park Pl, Valencia, Spain"
329,884,2023-03-04 04:02:33,credit card,Delivered,"3403 Hill Ln, Lodz, Poland"
330,757,2024-08-29 14:42:24,PayPal,Delivered,"4553 Hill Blvd, Paris, France"
331,1039,2023-03-24 07:48:54,PayPal,Delivered,"9699 Cedar Blvd, Nantes, France"
332,435,2023-01-24 06:44:15,PayPal,Delivered,"1522 Sunset Ave, Seattle, United States"
333,638,2024-01-21 22:52:15,PayPal,Delivered,"3099 Garden Rd, Manchester, United Kingdom"
334,413,2022-01-29 11:11:47,credit card,Delivered,"8121 Birch Blvd, Berlin, Germany"
335,284,2024-02-07 06:04:43,PayPal,Delivered,"7356 High Ln, Cologne, Germany"
336,993,2024-03-27 16:16:01,credit card,Cancelled,"2188 Station Ln, Seattle, United States"
337,943,2022-03-26 09:38:26,Apple Pay,Delivered,"2569 Cedar Blvd, Krakow, Poland"
338,284,2024-07-01 14:24:23,Bank Transfer,Delivered,"8284 River Blvd, Los Angeles, United States"
339,1120,2022-03-29 00:35:33,Apple Pay,Delivered,"4948 Park Rd, Berlin, Germany"
340,688,2022-12-01 08:23:37,credit card,Delivered,"4941 River St, Glasgow, United Kingdom"
341,264,2023-10-20 23:22:48,credit card,Delivered,"4763 Garden Rd, Liverpool, United Kingdom"
342,845,2024-04-23 18:28:03,credit card,Delivered,"1754 Hill St, Malaga, Spain"
343,862,2022-10-26 11:20:31,credit card,Delivered,"5055 Oak Ln, New York, United States"
344,826,2022-03-30 10:48:59,credit card,Delivered,"4893 Elm Pl, Frankfurt, Germany"
345,263,2024-01-07 09:49:52,PayPal,Delivered,"5782 Cedar St, Krakow, Poland"
346,542,2022-04-15 12:31:12,credit card,Delivered,"88 River Pl, Chicago, United States"
347,1138,2023-08-16 13:27:58,PayPal,Delivered,"1642 High Pl, Liverpool, United Kingdom"
348,1074,2023-10-07 21:35:39,Apple Pay,Delivered,"2963 Sunset Rd, Chicago, United States"
349,1118,2023-01-14 07:14:44,PayPal,Cancelled,"5414 Oak Ln, Liverpool, United Kingdom"
350,551,2023-09-09 22:48:49,credit card,Delivered,"7421 High Ave, Madrid, Spain"
351,357,2024-06-07 23:24:21,credit card,Delivered,"8743 Pine Dr, Bologna, Italy"
352,788,2024-01-04 04:13:36,credit card,Delivered,"6911 High Ave, Poznan, Poland"
353,690,2023-04-01 14:55:35,credit card,Delivered,"5174 Oak Rd, Nantes, France"
354,857,2023-03-26 11:19:39,PayPal,Delivered,"5230 Elm Ln, Warsaw, Poland"
355,1054,2023-11-22 22:16:20,credit card,Delivered,"8816 Pine Blvd, Leeds, United Kingdom"
356,662,2024-12-05 23:20:11,Apple Pay,Delivered,"3758 Cedar Dr, London, United Kingdom"
357,424,2024-09-03 21:34:01,Bank Transfer,Cancelled,"4797 Lake Dr, New York, United States"
358,1116,2022-07-04 10:49:25,PayPal,Delivered,"3293 Main Pl, Berlin, Germany"
359,512,2023-08-04 04:29:07,credit card,Delivered,"3833 River Dr, Madrid, Spain"
360,814,2022-01-12 23:39:58,credit card,Delivered,"2612 River St, Frankfurt, Germany"
361,1118,2022-08-12 06:05:18,Bank Transfer,Delivered,"8354 Cedar Blvd, Dresden, Germany"
362,1058,2024-05-09 16:47:02,credit card,Delivered,"8229 Birch Ln, Frankfurt, Germany"
363,1012,2023-01-26 06:12:56,credit card,Delivered,"9038 Pine Rd, Phoenix, United States"
364,1139,2022-11-19 09:52:47,credit card,Delivered,"6767 Lake Rd, Wroclaw, Poland"
365,665,2022-02-04 08:57:32,credit card,Delivered,"7538 Garden Ave, Cologne, Germany"
366,287,2023-04-26 09:11:02,Bank Transfer,Delivered,"5297 Willow St, Dresden, Germany"
367,1082,2022-09-18 10:34:03,credit card,Cancelled,"3347 King Pl, Dresden, Germany"
368,502,2022-03-20 17:02:21,PayPal,Delivered,"4055 High Ln, Warsaw, Poland"
369,879,2023-08-22 06:21:42,credit card,Delivered,"4201 Oak Blvd, Poznan, Poland"
370,634,2023-07-19 02:09:06,PayPal,Delivered,"8528 River Ln, Leeds, United Kingdom"
371,881,2022-03-31 00:06:09,Apple Pay,Delivered,"1561 Main Ave, Birmingham, United Kingdom"
372,334,2022-02-14 19:16:58,Apple Pay,Delivered,"7523 Lake Ln, Berlin, Germany"
373,249,2022-07-07 18:34:54,credit card,Delivered,"4165 Birch Dr, Los Angeles, United States"
374,631,2022-04-20 11:36:52,credit card,Delivered,"6721 Cedar Blvd, Frankfurt, Germany"
375,539,2024-04-30 22:29:07,credit card,Delivered,"8854 Elm Ln, Berlin, Germany"
376,546,2022-11-16 11:30:44,PayPal,Delivered,"5440 Elm Ave, Nantes, France"
377,845,2022-04-02 03:40:39,PayPal,Delivered,"4853 Oak Rd, London, United Kingdom"
378,546,2023-12-17 11:50:06,PayPal,Delivered,"6596 River Ln, Rotterdam, Netherlands"
379,848,2022-06-15 12:39:36,credit card,Cancelled,"6714 Main Ave, Dresden, Germany"
380,444,2023-06-21 18:58:46,PayPal,Delivered,"3184 Main Ln, Valencia, Spain"
381,308,2022-09-10 04:04:57,credit card,Delivered,"9678 Queen Ln, Toulouse, France"
382,1024,2023-11-03 15:34:20,Bank Transfer,Delivered,"8033 Station Pl, Naples, Italy"
383,998,2023-04-13 03:41:15,credit card,Delivered,"2410 Main Ave, Rotterdam, Netherlands"
384,732,2024-08-28 07:58:14,PayPal,Delivered,"4299 Oak Dr, Krakow, Poland"
385,289,2022-03-02 07:22:38,credit card,Delivered,"2535 Sunset Ln, Wroclaw, Poland"
386,495,2022-05-19 11:57:31,credit card,Delivered,"5600 Maple Ave, Chicago, United States"
387,311,2022-05-31 14:42:29,PayPal,Delivered,"4 Lake St, Hamburg, Germany"
388,1012,2022-08-10 20:12:07,credit card,Delivered,"27 Hill St, Madrid, Spain"
389,788,2024-12-01 02:51:30,Bank Transfer,Delivered,"5162 Willow Pl, Krakow, Poland"
390,376,2022-07-07 14:18:33,PayPal,Delivered,"965 Station Pl, Lyon, France"
391,542,2024-09-17 21:19:21,PayPal,Delivered,"6208 Hill Rd, Krakow, Poland"
392,859,2023-10-21 09:48:13,credit card,Delivered,"3097 King Pl, Dresden, Germany"
393,300,2024-02-18 01:57:52,credit card,Delivered,"72 Pine Pl, Eindhoven, Netherlands"
394,957,2023-01-31 17:27:43,PayPal,Delivered,"5602 Park Dr, Wroclaw, Poland"
395,828,2022-12-29 20:37:41,credit card,Delivered,"2948 Sunset Way, Cologne, Germany"
396,803,2023-05-10 16:52:08,PayPal,Delivered,"6239 Cedar Rd, Gdansk, Poland"
397,600,2023-08-20 20:29:49,credit card,Delivered,"4491 Sunset Dr, Seville, Spain"
398,227,2024-03-11 07:06:25,credit card,Delivered,"2412 High Ln, New York, United States"
399,1136,2023-01-14 21:55:54,credit card,Cancelled,"8309 Queen St, Nantes, France"
400,1161,2022-04-27 01:58:41,credit card,Delivered,"2925 Main Ave, Leeds, United Kingdom"
401,736,2022-03-12 10:58:14,credit card,Cancelled,"2838 Sunset Ln, Dresden, Germany"
402,257,2022-09-23 12:20:01,PayPal,Delivered,"577 Sunset Ave, Lodz, Poland"
403,697,2024-01-19 08:37:25,Bank Transfer,Delivered,"8964 Queen St, Hamburg, Germany"
404,496,2022-10-22 22:47:02,credit card,Shipped,"7908 Garden Pl, Manchester, United Kingdom"
405,333,2023-11-26 02:44:38,Apple Pay,Delivered,"8392 King St, Seattle, United States"
406,530,2024-05-29 11:50:55,PayPal,Delivered,"1756 Birch Way, Berlin, Germany"
407,448,2022-09-10 11:15:33,Apple Pay,Delivered,"8372 High Pl, Gdansk, Poland"
408,749,2024-09-10 17:14:17,PayPal,Delivered,"2406 Oak Blvd, Poznan, Poland"
409,1101,2023-07-27 02:20:26,PayPal,Delivered,"6884 Hill Rd, Dresden, Germany"
410,1140,2023-05-10 13:23:56,credit card,Delivered,"8164 River Pl, Lodz, Poland"
411,274,2022-03-04 14:22:00,credit card,Delivered,"6140 High Ave, Krakow, Poland"
412,853,2024-02-03 23:47:42,credit card,Delivered,"2989 Maple Blvd, Wroclaw, Poland"
413,1033,2023-09-29 11:11:02,PayPal,Delivered,"5785 Willow Ln, Valencia, Spain"
414,367,2024-05-20 03:01:28,credit card,Cancelled,"9795 Garden St, Poznan, Poland"
415,970,2022-03-05 19:14:20,Bank Transfer,Delivered,"1120 Garden Dr, Valencia, Spain"
416,702,2023-02-16 10:14:26,credit card,Delivered,"2215 Pine Blvd, Leeds, United Kingdom"
417,1084,2023-01-12 12:13:20,Bank Transfer,Delivered,"8001 Cedar Pl, Chicago, United States"
418,554,2022-05-25 19:33:40,credit card,Delivered,"8066 Cedar Rd, Poznan, Poland"
419,424,2023-03-30 17:46:06,credit card,Delivered,"2902 High Ln, Chicago, United States"
420,863,2024-01-07 12:33:55,credit card,Delivered,"1086 Station Ln, Berlin, Germany"
421,730,2024-01-24 06:05:21,credit card,Delivered,"174 King Pl, Warsaw, Poland"
422,345,2022-03-02 03:01:54,credit card,Delivered,"3533 High Blvd, Naples, Italy"
423,1159,2022-02-24 14:05:02,Bank Transfer,Delivered,"1239 Main Rd, Phoenix, United States"
424,440,2022-07-09 13:56:07,credit card,Delivered,"4835 Queen Blvd, Frankfurt, Germany"
425,1083,2024-03-16 08:18:39,credit card,Delivered,"3814 Station Rd, Glasgow, United Kingdom"
426,1092,2022-01-16 08:51:17,Bank Transfer,Delivered,"7085 Pine Ln, Frankfurt, Germany"
427,543,2022-10-09 04:18:05,credit card,Delivered,"8013 King Way, Phoenix, United States"
428,948,2022-10-03 09:27:08,Apple Pay,Delivered,"1974 Station Ln, Los Angeles, United States"
429,234,2023-12-29 23:25:08,Apple Pay,Delivered,"3783 Maple Ln, Gdansk, Poland"
430,901,2024-09-19 21:27:15,credit card,Delivered,"2245 River Pl, Lodz, Poland"
431,200,2023-05-23 12:15:28,credit card,Delivered,"9850 Elm Pl, Glasgow, United Kingdom"
432,1195,2024-10-16 12:01:31,credit card,Delivered,"8605 Garden Pl, Liverpool, United Kingdom"
433,352,2024-01-27 14:57:57,Bank Transfer,Delivered,"7222 Park Way, London, United Kingdom"
434,628,2023-02-01 03:24:17,PayPal,Delivered,"7815 Garden Dr, Nantes, France"
435,1144,2024-10-08 12:49:03,PayPal,Delivered,"1383 Main Way, Seattle, United States"
436,707,2024-12-20 15:57:02,Bank Transfer,Delivered,"1124 Birch Blvd, Hamburg, Germany"
437,325,2023-05-26 00:56:45,credit card,Delivered,"5182 Queen Blvd, Malaga, Spain"
438,690,2023-02-28 21:37:22,Bank Transfer,Delivered,"4013 King St, Wroclaw, Poland"
439,681,2024-06-29 21:17:30,PayPal,Delivered,"2244 Sunset Pl, Houston, United States"
440,544,2022-10-23 20:58:37,PayPal,Delivered,"2590 Queen Dr, Turin, Italy"
441,1111,2023-08-29 08:57:41,Apple Pay,Delivered,"9971 Elm Pl, Manchester, United Kingdom"
442,937,2022-04-07 03:28:51,PayPal,Cancelled,"1130 Oak Rd, Manchester, United Kingdom"
443,420,2022-11-18 13:08:24,credit card,Delivered,"8837 Station Way, Gdansk, Poland"
444,1114,2024-07-07 01:52:36,credit card,Delivered,"9750 Cedar Pl, Barcelona, Spain"
445,1118,2024-06-29 08:52:35,credit card,Delivered,"6300 Cedar Pl, Dresden, Germany"
446,922,2023-07-08 17:29:05,credit card,Delivered,"4502 Maple Rd, Houston, United States"
447,224,2023-01-13 20:55:01,Apple Pay,Delivered,"7040 King Rd, Poznan, Poland"
448,727,2022-08-21 18:55:21,credit card,Delivered,"2774 Pine Pl, Warsaw, Poland"
449,381,2024-10-30 13:02:09,PayPal,Delivered,"2786 Hill Way, Dresden, Germany"
450,698,2022-07-29 17:41:47,PayPal,Delivered,"6941 Queen Ave, Cologne, Germany"
451,1040,2023-08-11 05:21:58,credit card,Delivered,"1707 Sunset Dr, Seville, Spain"
452,840,2022-02-20 02:36:34,Apple Pay,Delivered,"2602 Sunset Pl, Valencia, Spain"
453,241,2024-05-08 15:59:27,Apple Pay,Delivered,"8567 Garden St, Liverpool, United Kingdom"
454,1114,2024-10-26 19:16:10,PayPal,Delivered,"1613 Pine Blvd, Krakow, Poland"
455,680,2024-03-06 06:07:51,credit card,Delivered,"455 River Blvd, Berlin, Germany"
456,1129,2022-12-16 17:17:46,credit card,Delivered,"4298 Pine Dr, New York, United States"
457,1047,2024-10-28 15:39:49,credit card,Delivered,"1476 Cedar Ave, Krakow, Poland"
458,947,2022-11-06 20:57:49,credit card,Delivered,"9046 Main Rd, Phoenix, United States"
459,1071,2023-09-10 04:58:03,PayPal,Delivered,"8916 River St, Krakow, Poland"
460,638,2023-12-11 01:44:44,Apple Pay,Delivered,"1392 Oak Way, Phoenix, United States"
461,601,2022-09-23 23:35:06,PayPal,Cancelled,"8454 Oak Ln, Madrid, Spain"
462,745,2023-08-12 03:34:35,Apple Pay,Delivered,"8009 Park Way, Liverpool, United Kingdom"
463,544,2022-05-06 01:45:22,PayPal,Cancelled,"8735 King Rd, Valencia, Spain"
464,1092,2022-06-16 09:49:06,credit card,Delivered,"8743 Lake Dr, Toulouse, France"
465,244,2023-09-21 08:42:33,Apple Pay,Delivered,"5426 Willow Rd, Seattle, United States"
466,845,2022-06-02 13:08:34,credit card,Cancelled,"638 Willow Ave, London, United Kingdom"
467,220,2022-12-24 19:10:15,Apple Pay,Delivered,"8357 Queen Blvd, Berlin, Germany"
468,833,2022-12-30 05:14:01,credit card,Delivered,"2806 High Rd, Madrid, Spain"
469,269,2024-10-12 23:15:03,credit card,Delivered,"8813 Lake Pl, Houston, United States"
470,1063,2024-07-13 14:06:09,Apple Pay,Delivered,"1224 Hill Pl, Nice, France"
471,1072,2022-03-13 15:44:41,PayPal,Delivered,"3343 Hill St, Birmingham, United Kingdom"
472,247,2023-08-30 17:32:12,Apple Pay,Delivered,"8243 Main Ln, Lodz, Poland"
473,690,2024-01-10 10:16:48,Apple Pay,Delivered,"489 Garden Rd, Groningen, Netherlands"
474,750,2023-09-24 04:49:07,credit card,Delivered,"5143 Pine Pl, Gdansk, Poland"
475,486,2022-06-14 14:05:31,PayPal,Delivered,"8857 Park Ln, Florence, Italy"
476,209,2023-04-30 12:56:12,credit card,Delivered,"1247 King Ln, Poznan, Poland"
477,741,2022-04-25 14:02:34,PayPal,Delivered,"6062 Main Ln, Dresden, Germany"
478,955,2024-11-21 02:11:40,Bank Transfer,Cancelled,"2711 Birch Dr, Manchester, United Kingdom"
479,473,2024-04-12 12:42:43,credit card,Delivered,"4362 High Ave, Milan, Italy"
480,1155,2023-04-10 19:26:01,PayPal,Delivered,"3953 Lake Dr, Valencia, Spain"
481,799,2023-04-05 19:08:08,PayPal,Delivered,"881 Park Ln, Madrid, Spain"
482,955,2024-03-05 00:54:54,credit card,Delivered,"435 River St, Berlin, Germany"
483,580,2022-05-11 01:34:58,Bank Transfer,Delivered,"6125 Queen Ln, Wroclaw, Poland"
484,528,2024-08-29 00:44:49,PayPal,Delivered,"8105 Maple St, Los Angeles, United States"
485,678,2022-09-02 18:54:48,Apple Pay,Delivered,"5185 High Ln, London, United Kingdom"
486,214,2024-09-17 20:26:00,credit card,Cancelled,"1985 Lake Way, Marseille, France"
487,715,2022-04-07 05:14:24,credit card,Delivered,"9985 Lake Blvd, Toulouse, France"
488,390,2022-08-25 23:56:53,PayPal,Delivered,"2799 Hill Rd, Manchester, United Kingdom"
489,367,2023-07-17 18:46:49,credit card,Delivered,"7604 Cedar St, Toulouse, France"
490,720,2023-02-16 09:49:59,Apple Pay,Delivered,"1494 River Pl, Madrid, Spain"
491,820,2024-08-17 13:20:26,credit card,Delivered,"2680 Oak Way, Florence, Italy"
492,336,2024-05-27 15:16:40,Bank Transfer,Cancelled,"1626 Elm Ave, Chicago, United States"
493,353,2023-01-05 02:29:37,PayPal,Delivered,"3018 River Way, Marseille, France"
494,587,2022-09-03 05:03:49,credit card,Delivered,"1848 King Rd, London, United Kingdom"
495,408,2023-01-11 05:34:56,credit card,Delivered,"3247 Birch Rd, Poznan, Poland"
496,471,2024-09-29 06:05:48,PayPal,Delivered,"9731 Garden Way, Lodz, Poland"
497,342,2022-01-12 13:51:34,PayPal,Delivered,"1317 Station Ln, Lodz, Poland"
498,810,2023-08-01 09:48:50,credit card,Delivered,"9912 Willow Ln, Gdansk, Poland"
499,1088,2023-06-07 11:18:14,Apple Pay,Delivered,"1951 High Ln, Lodz, Poland"
500,1019,2023-10-11 00:45:55,credit card,Cancelled,"224 Sunset Ave, Bilbao, Spain"
501,268,2022-10-30 05:33:28,credit card,Delivered,"2027 Main Ave, Chicago, United States"
502,446,2022-10-16 18:57:40,PayPal,Delivered,"1548 Elm Blvd, Frankfurt, Germany"
503,460,2024-03-14 04:10:26,credit card,Delivered,"3779 Queen Way, Manchester, United Kingdom"
504,987,2024-01-21 02:04:21,Apple Pay,Delivered,"6512 Pine Dr, Liverpool, United Kingdom"
505,278,2023-05-03 12:05:05,credit card,Delivered,"5786 Maple Ln, Krakow, Poland"
506,857,2024-02-13 11:47:30,credit card,Delivered,"7758 Garden Ave, Hamburg, Germany"
507,822,2023-06-28 19:25:34,credit card,Delivered,"3724 Main Way, Seville, Spain"
508,969,2023-06-07 19:07:05,PayPal,Delivered,"1524 Hill Dr, Toulouse, France"
509,804,2024-07-03 15:36:41,PayPal,Delivered,"1973 Park Ave, New York, United States"
510,724,2024-10-03 01:14:13,PayPal,Delivered,"4605 Lake Pl, Manchester, United Kingdom"
511,971,2024-07-26 11:55:57,credit card,Delivered,"617 Maple Way, Munich, Germany"
512,1137,2023-03-16 02:34:24,credit card,Delivered,"4516 Lake Ave, Leeds, United Kingdom"
513,820,2023-08-25 10:13:38,Bank Transfer,Delivered,"5192 Main Ln, Chicago, United States"
514,529,2024-12-26 20:37:24,credit card,Cancelled,"5775 King Ave, Paris, France"
515,388,2022-05-18 11:48:06,Apple Pay,Delivered,"2622 Elm St, Krakow, Poland"
516,294,2022-02-25 05:59:58,credit card,Delivered,"2094 Oak Ln, Madrid, Spain"
517,816,2022-01-20 05:08:22,Bank Transfer,Delivered,"9957 High Ave, Munich, Germany"
518,207,2023-05-28 14:16:50,credit card,Delivered,"3177 Cedar Blvd, Glasgow, United Kingdom"
519,266,2023-02-10 20:35:42,PayPal,Delivered,"9325 Garden Rd, Phoenix, United States"
520,695,2023-12-02 02:02:27,credit card,Delivered,"7485 Queen Pl, London, United Kingdom"
521,390,2023-10-29 18:12:09,credit card,Delivered,"3571 Park Dr, Houston, United States"
522,565,2022-10-28 21:40:54,credit card,Delivered,"1067 Elm Dr, Wroclaw, Poland"
523,967,2024-07-24 09:20:23,credit card,Delivered,"2147 Cedar Pl, Manchester, United Kingdom"
524,720,2023-12-23 16:57:28,credit card,Delivered,"706 King Ln, Dresden, Germany"
525,1189,2024-05-05 12:12:31,PayPal,Delivered,"2359 Oak Way, Poznan, Poland"
526,316,2023-03-12 09:05:48,PayPal,Delivered,"3535 Birch Pl, Poznan, Poland"
527,466,2023-03-30 00:41:11,Bank Transfer,Delivered,"3813 Main Blvd, New York, United States"
528,810,2023-06-07 08:36:21,PayPal,Delivered,"3769 Park Ave, Lodz, Poland"
529,684,2022-01-20 03:51:04,PayPal,Delivered,"5979 Park Way, Warsaw, Poland"
530,708,2024-06-09 02:18:11,credit card,Delivered,"2320 Oak Dr, Leeds, United Kingdom"
531,497,2023-05-01 07:39:06,credit card,Cancelled,"8164 Hill Blvd, Naples, Italy"
532,1108,2022-06-11 10:11:22,credit card,Delivered,"5222 Cedar Pl, Nantes, France"
533,363,2023-11-11 06:10:12,Bank Transfer,Delivered,"210 Pine Blvd, Bologna, Italy"
